seq_id,admin,Label,EventSequence,token_anomaly_label
422,dn30,1,"[20, 7, 6, 20, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 7, 6, 20, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 7, 6, 20, 7, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 7, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 7, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 7, 6, 6, 20, 7, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 7, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]"
96654,bn468,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
27728,an134,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
30301,dn286,0,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32857,an641,0,"['111', '34', '31', '31', '176', '122', '295', '31', '31', '106', '31', '87', '259', '35', '269', '257', '267', '103', '177', '173', '31', '177', '167', '187', '31', '31', '298', '168', '168', '34', '31', '31', '312', '190', '31']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68004,an416,0,"['4', '1', '8', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0]"
70740,bn220,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99205,tbird-admin1,0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '313', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '313', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98785,tbird-sm1,0,"['17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19', '19', '17', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28892,an72,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19400,an739,0,"['31', '31', '31', '31', '176', '106', '122', '295', '31', '87', '259', '35', '269', '257', '267', '103', '177']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83754,an316,0,"['9', '2', '10', '2', '9', '2', '10', '2', '1', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30220,dn820,0,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95579,bn163,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35399,dn600,0,"['18', '18', '18', '4', '1', '8']","[0, 0, 0, 0, 0, 0]"
66176,bn644,0,"['4', '1', '8']","[0, 0, 0]"
73950,bn244,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
43475,an128,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78910,an67,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66360,bn366,0,"['61', '18', '61', '18']","[0, 0, 0, 0]"
95101,bn203,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89737,bn175,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
79572,bn139,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
89422,an428,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
33743,bn144,0,"['4', '1', '8']","[0, 0, 0]"
94787,aadmin1,0,"['1', '8', '36', '58', '58', '36', '36', '63', '36', '58', '58', '36', '36', '63', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73764,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61615,an12,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
57570,bn211,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
97598,bn187,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
56919,an251,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
75067,an81,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
88874,bn308,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
56231,an224,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
34248,an494,0,"['10', '2', '4', '1', '8']","[0, 0, 0, 0, 0]"
72756,bn231,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34616,an487,0,"['4', '1', '8']","[0, 0, 0]"
94147,badmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
45246,bn236,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
82135,bn499,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
18818,bn222,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
85058,aadmin2,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
98551,tbird-sm1,0,"['19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '12', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '14', '12', '13', '26', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
457,dn30,1,"[20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 4, 1, 8, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 20, 7, 7, 6, 20, 20, 7, 6, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 6, 6, 20, 20, 20, 7, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
90405,bn185,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
88646,bn284,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
94447,aadmin1,0,"['1', '8', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '29', '1', '5', '1', '5', '1', '5', '1', '5', '42', '4', '45', '46', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '16', '16', '16', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '118', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '58', '36', '36', '63', '16', '1', '5', '1', '5', '36', '58', '58', '36', '36', '63', '36', '58', '58', '36', '36', '63', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45666,an512,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30245,dn754,0,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4633,cn604,0,"['4', '1', '8']","[0, 0, 0]"
64746,cn928,0,"['4', '1', '8']","[0, 0, 0]"
96218,an346,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
48357,bn511,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74772,an506,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
62375,bn213,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
62284,bn213,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
67882,an479,0,"['4', '1', '8', '1', '5']","[0, 0, 0, 0, 0]"
72293,#1#,0,"['170', '367', '104', '303', '303', '161', '22', '22', '134', '162', '368', '101', '304', '34', '104', '104', '131', '131', '104', '304', '131', '302', '104', '314', '302', '161', '162', '305', '102', '102', '314', '131', '161']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70604,bn530,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
95256,bn198,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
63777,dn612,0,"['4', '1', '8']","[0, 0, 0]"
83461,an632,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
46942,bn212,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17581,bn280,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
66280,bn525,0,"['4', '1', '8']","[0, 0, 0]"
51673,bn243,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
77039,an239,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
86203,bn204,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67979,an416,0,"['4', '1', '8', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93431,cadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
45588,an155,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
5611,dn427,0,"['18', '18', '18']","[0, 0, 0]"
85490,an640,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
66384,bn366,0,"['4', '1', '8']","[0, 0, 0]"
73697,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79099,bn247,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
87255,an229,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59711,bn217,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
47984,an96,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63332,an6,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
36693,dn313,0,"['18', '1', '5']","[0, 0, 0]"
17952,bn265,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
56135,an224,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67211,badmin2,0,"['40', '48', '18', '18']","[0, 0, 0, 0]"
70086,bn575,0,"['4', '1', '8']","[0, 0, 0]"
89804,an463,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
86358,bn204,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84240,aadmin4,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
91991,eadmin1,0,"['1', '8', '29', '4', '45', '46', '42']","[0, 0, 0, 0, 0, 0, 0]"
44773,bn278,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
19293,bn201,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78409,an233,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
85249,an277,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
84309,aadmin4,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
91425,an432,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
53679,dn291,0,"['18', '18', '18']","[0, 0, 0]"
