seq_id,BlockId,EventSequence,Label
547125,blk_-1906484319097298067,"[1, 7]",1
412583,blk_-1257938110014854807,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
487385,blk_8626927738309069830,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
463902,blk_5051818588041367727,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
137951,blk_435823037520033472,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
303641,blk_-285428385655233813,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
431763,blk_-722856632101557579,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
240529,blk_-8852127161352000427,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
344890,blk_-115113403658071191,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
120658,blk_-6280129459821759269,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
275825,blk_-6868729422299911358,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
84061,blk_-6977642661589693638,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 10, 8, 9, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
223933,blk_-8552637921310019675,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
520065,blk_5810469152793507247,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
476687,blk_3651206430635004863,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
428555,blk_-3232272056446068204,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
262760,blk_-4678748512339554215,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
72394,blk_8325344528158067368,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
394835,blk_-199246045991496065,"[1, 1, 1, 7, 3, 4, 2, 2, 2, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
421237,blk_-7031889106799682919,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
505515,blk_8141035324452309226,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
162191,blk_7474394742146313345,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
291409,blk_-1249086971040278657,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
389923,blk_3217565402699646321,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
5832,blk_4542274300569737311,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 8, 9, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
334925,blk_2245668096464940008,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
480123,blk_-2626579294280808355,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
469483,blk_-5733379965724371665,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
153667,blk_-1052892480804100331,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
339400,blk_469103796674072479,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
537567,blk_6040146883290546654,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
311369,blk_3032904090544288871,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
9698,blk_-4888614413154340773,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 10, 6, 6, 6, 5, 5, 5]",0
539371,blk_1338250743002416101,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
441573,blk_-4036659893089206136,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 5]",0
320918,blk_-2812247427708377488,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
345630,blk_-1227561400513887985,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
61375,blk_-7317124231978201318,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
265929,blk_-3046635576097351185,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
313674,blk_7245656464108980604,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
358996,blk_-4170572805709737728,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
570795,blk_5615654860458681862,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
211230,blk_-7540887326497370770,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
223427,blk_-2501109386458515902,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
220229,blk_800195002875262209,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
276561,blk_811962997352978949,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
374386,blk_-5167405109112707012,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
369401,blk_-7640033762205531144,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
40994,blk_-1010438507292625524,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
48087,blk_-8841318315019081870,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
561765,blk_4379393645191895524,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
530408,blk_557233823694204983,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
393545,blk_-2297829143995410437,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
480192,blk_7242351767724945263,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
219246,blk_6054721915446686516,"[7, 1, 1, 16]",1
355211,blk_8211030136919493642,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
554538,blk_6314580147079904072,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
529210,blk_4268198019759284968,"[1, 1, 1, 7, 3, 4, 2, 2, 3, 4, 3, 4, 2]",0
184502,blk_-5078932482292881652,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 5]",0
316841,blk_8122351472378365900,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
38008,blk_3125904688837247060,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
121753,blk_2481491708594898279,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 10, 9, 10, 6, 6, 6, 5, 5, 5]",0
547347,blk_-3459399579846610649,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
282166,blk_251576206767207194,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
125349,blk_1628346193353211207,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
255370,blk_-8094373027180669159,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
503118,blk_3976111910527474437,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
482395,blk_3757078631917366722,"[7, 1, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
98256,blk_-9110604833387121363,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
368183,blk_3791472096600431247,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
240065,blk_-2406223705927847524,"[1, 1, 7, 1, 3, 4, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 5]",0
445481,blk_3749546567968461214,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
149721,blk_6788133767852672191,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
266931,blk_2362464460984160718,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
322070,blk_7545799936848555052,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
562328,blk_-244713485653153960,"[1, 1, 1, 7, 3, 4, 4, 3, 4, 3, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
85697,blk_8609637036549912908,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
46040,blk_-3453589326140963604,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
153857,blk_5328328167025703807,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
429545,blk_9171761652014640803,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
360017,blk_-2111093346772825134,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
27231,blk_-3930256268607705234,"[7, 1, 1, 1, 3, 4, 2, 3, 4, 2, 3, 4, 2, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
82704,blk_-7868404015295352834,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
469923,blk_8543463575062388717,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 13, 14, 1, 12, 11, 2, 2, 5]",0
14439,blk_30886426585744125,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
12029,blk_1648866604404622246,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
97613,blk_-6737509838206458691,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 8, 8, 8, 8, 6, 6, 6, 5, 5, 5]",0
384784,blk_1754467043125143811,"[1, 1, 1, 7, 3, 4, 2, 2, 3, 4, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
451130,blk_62403247842929302,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
14882,blk_3553765068110056065,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
32797,blk_4043126842675312631,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 10, 6, 6, 6, 5, 5, 5]",0
388242,blk_7845932232878695308,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
287082,blk_5851085311749802556,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
312622,blk_5879214509989431167,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
124785,blk_-91527335124974464,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 10, 6, 6, 6, 5, 5, 5]",0
17892,blk_4613911086388660187,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
491819,blk_385358494979449098,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
300746,blk_6101974083938136949,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
431183,blk_8433992833423941042,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]",1
387172,blk_8018707529031667551,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
549566,blk_95605110569416086,"[1, 1, 7, 1, 3, 4, 2, 2, 3, 4, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
397127,blk_7435211776304511315,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
439367,blk_5579606753596785275,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
166942,blk_2266540861987035262,"[1, 7, 1, 1, 3, 4, 3, 3, 4, 4, 2, 2, 2, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
295230,blk_-2522097676145228725,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
278938,blk_3707787318738119979,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
89286,blk_-2006525081602762963,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
136644,blk_422650996330806820,"[1, 7, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
345527,blk_1094613105554686674,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
422745,blk_4918090746818969457,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
527624,blk_-5897301602049024636,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
449120,blk_1745622809117427884,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
364593,blk_4940130397511446281,"[1, 1, 1, 7, 3, 4, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 5]",0
283660,blk_1229498601617271445,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
351122,blk_-3110401218527357450,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
52162,blk_6968955671038296561,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
36983,blk_-494799586345407518,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
56064,blk_-1453884876551100875,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
139768,blk_-3288783385067479137,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
19800,blk_6106932078789871771,"[1, 1, 1, 7, 3, 3, 4, 4, 3, 4, 2, 2, 2, 8, 10, 6, 6, 6, 5, 5, 5]",0
128988,blk_-351990302906489898,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
496225,blk_-5380115574875143633,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
197543,blk_9149044136513597362,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
279800,blk_-7647334997276909844,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
550535,blk_8688332995033222855,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
538046,blk_940120670455901228,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
348432,blk_-5400432211045409883,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
76229,blk_-5153114197612416073,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 8, 8, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
516559,blk_7920780897447975676,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
21009,blk_1248506576823729088,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
88689,blk_3492228691520659132,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
551984,blk_2819157887519493916,"[1, 1, 7, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
477900,blk_4428336171593399835,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
205468,blk_8310758849081548566,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
161533,blk_-1136295982900191264,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
39733,blk_797762922724424383,"[7, 1, 1, 1, 2, 4, 2, 2, 3, 4, 3, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
425658,blk_-2778548863480733850,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
130432,blk_7539886378690729926,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
242250,blk_8129278948586269857,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
316565,blk_9071946488426089891,"[1, 7]",1
349852,blk_-4920857420841210266,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
296013,blk_9036463513805674830,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
311495,blk_-8119228112052901349,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
64919,blk_-506483238697277985,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
38690,blk_3395911239187811867,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
195984,blk_8255107597885924921,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
234958,blk_-7408179503111237290,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
56731,blk_-577343270439202196,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
289513,blk_6230045307053493478,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
86605,blk_-728441215325265757,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
191126,blk_-6508418013826226894,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
267953,blk_2503146597473761258,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
112516,blk_2196398558592272124,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
173397,blk_-4339581995788367841,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
518740,blk_-8826177667845860658,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
286462,blk_6241418245776073703,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
368741,blk_4074000862737914317,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
487914,blk_5622196791841347090,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
186602,blk_-8443396649307837386,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
373091,blk_4071627040698169949,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
3993,blk_-2513995447298466051,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
495355,blk_6713033807815257432,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
533038,blk_-6057731847747675232,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
5198,blk_-9034021401389648096,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
547546,blk_-4202587157532120261,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
524045,blk_-7815042591523969172,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
230268,blk_-399761261145464525,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
25073,blk_2357805093144734679,"[7, 1, 1, 1, 3, 4, 3, 3, 4, 4, 2, 2, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
126281,blk_-7308063575401275955,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
33340,blk_-4834619772140878362,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 9, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
217573,blk_-8892430073619794749,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
417961,blk_-866417778688525866,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
251239,blk_9192495025057713668,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
464109,blk_6000204465236418064,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]",1
190072,blk_-4088910031446231966,"[1, 7, 1, 16]",1
290490,blk_4083011141667995879,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
276628,blk_7755254381042388041,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
80346,blk_-6411663590053144857,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
328463,blk_554564327533760299,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
443222,blk_-8192067707048272340,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
345944,blk_1641875311111274276,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
362140,blk_-3395090716970122378,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
370073,blk_-5104784937451895273,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
374652,blk_2612819310722679722,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
